db_type,release,organism,source,missing_meta,missing_coord
metazoa,52,mayetiola_destructor,dir,0,1
metazoa,52,megaselia_scalaris,dir,0,1
metazoa,52,melitaea_cinxia,dir,0,1
metazoa,52,mnemiopsis_leidyi,dir,0,1
metazoa,52,musca_domestica,dir,0,1
metazoa,52,nasonia_vitripennis,dir,0,1
metazoa,52,nematostella_vectensis,dir,0,1
metazoa,52,octopus_bimaculoides,dir,0,1
metazoa,52,onchocerca_volvulus,dir,0,1
metazoa,52,orchesella_cincta,dir,0,1
metazoa,52,pediculus_humanus,dir,0,1
metazoa,52,phlebotomus_papatasi,dir,0,1
metazoa,52,pristionchus_pacificus,dir,0,1
metazoa,52,rhodnius_prolixus,dir,0,1
metazoa,52,sarcoptes_scabiei,dir,0,1
metazoa,52,schistosoma_mansoni,dir,0,1
metazoa,52,solenopsis_invicta,dir,0,1
metazoa,52,stegodyphus_mimosarum,dir,0,1
metazoa,52,stomoxys_calcitrans,dir,0,1
metazoa,52,strigamia_maritima,dir,0,1
metazoa,52,strongylocentrotus_purpuratus,dir,0,1
metazoa,52,strongyloides_ratti,dir,0,1
metazoa,52,teleopsis_dalmanni,dir,0,1
metazoa,52,tetranychus_urticae,dir,0,1
metazoa,52,thelohanellus_kitauei,dir,0,1
metazoa,52,tigriopus_californicus_gca007210705,dir,0,1
metazoa,52,trialeurodes_vaporariorum_gca011764245,dir,0,1
metazoa,52,tribolium_castaneum,dir,0,1
metazoa,52,trichinella_spiralis,dir,0,1
metazoa,52,trichoplax_adhaerens,dir,0,1
metazoa,52,varroa_destructor_gca002443255,dir,0,1
metazoa,52,zootermopsis_nevadensis,dir,0,1
metazoa,53,actinia_equina_gca011057435,dir,0,1
metazoa,53,acyrthosiphon_pisum,dir,0,1
metazoa,53,adineta_vaga,dir,0,1
metazoa,53,aedes_aegypti_lvpagwg,dir,0,1
metazoa,53,aedes_albopictus,dir,0,1
metazoa,53,amphimedon_queenslandica,dir,0,1
metazoa,53,anopheles_albimanus,dir,0,1
metazoa,53,anopheles_arabiensis,dir,0,1
metazoa,53,anopheles_atroparvus,dir,0,1
metazoa,53,anopheles_christyi,dir,0,1
metazoa,53,anopheles_coluzzii,dir,0,1
metazoa,53,anopheles_coluzzii_ngousso,dir,0,1
metazoa,53,anopheles_culicifacies,dir,0,1
metazoa,53,anopheles_darlingi,dir,0,1
metazoa,53,anopheles_dirus,dir,0,1
metazoa,53,anopheles_epiroticus,dir,0,1
metazoa,53,anopheles_farauti,dir,0,1
metazoa,53,anopheles_funestus,dir,0,1
metazoa,53,anopheles_gambiae,dir,0,1
metazoa,53,anopheles_maculatus,dir,0,1
metazoa,53,anopheles_melas,dir,0,1
metazoa,53,anopheles_merus,dir,0,1
metazoa,53,anopheles_minimus,dir,0,1
metazoa,53,anopheles_quadriannulatus,dir,0,1
metazoa,53,anopheles_sinensis,dir,0,1
metazoa,53,anopheles_sinensis_china,dir,0,1
metazoa,53,anopheles_stephensi,dir,0,1
metazoa,53,anopheles_stephensi_indian,dir,0,1
metazoa,53,anoplophora_glabripennis,dir,0,1
metazoa,53,apis_mellifera,dir,0,1
metazoa,53,ascaris_suum,dir,0,1
metazoa,53,atta_cephalotes,dir,0,1
metazoa,53,belgica_antarctica,dir,0,1
metazoa,53,bemisia_tabaci_asiaii5,dir,0,1
metazoa,53,bemisia_tabaci_ssa1nig,dir,0,1
metazoa,53,bemisia_tabaci_ssa1ug,dir,0,1
metazoa,53,bemisia_tabaci_ssa2nig,dir,0,1
metazoa,53,bemisia_tabaci_ssa3nig,dir,0,1
metazoa,53,bemisia_tabaci_sweetpotug,dir,0,1
metazoa,53,biomphalaria_glabrata,dir,0,1
metazoa,53,bombus_impatiens,dir,0,1
metazoa,53,bombus_terrestris,dir,0,1
metazoa,53,bombyx_mori,dir,0,1
metazoa,53,branchiostoma_lanceolatum,dir,0,1
metazoa,53,brugia_malayi,dir,0,1
metazoa,53,caenorhabditis_brenneri,dir,0,1
metazoa,53,caenorhabditis_briggsae,dir,0,1
metazoa,53,caenorhabditis_elegans,tgz-only,1,1
metazoa,53,caenorhabditis_japonica,dir,0,1
metazoa,53,caenorhabditis_remanei,dir,0,1
metazoa,53,capitella_teleta,dir,0,1
metazoa,53,cimex_lectularius,dir,0,1
metazoa,53,clytia_hemisphaerica_gca902728285,dir,0,1
metazoa,53,crassostrea_gigas,dir,0,1
metazoa,53,culex_quinquefasciatus,dir,0,1
metazoa,53,culex_quinquefasciatus_gca015732765v1,dir,0,1
metazoa,53,culicoides_sonorensis,dir,0,1
metazoa,53,danaus_plexippus,dir,0,1
metazoa,53,daphnia_magna,dir,0,1
metazoa,53,daphnia_pulex,dir,0,1
metazoa,53,dendroctonus_ponderosae,dir,0,1
metazoa,53,dermacentor_silvarum_gca013339745v1,dir,0,1
metazoa,53,dinothrombium_tinctorium,dir,0,1
metazoa,53,drosophila_ananassae,dir,0,1
metazoa,53,drosophila_erecta,dir,0,1
metazoa,53,drosophila_grimshawi,dir,0,1
metazoa,53,drosophila_melanogaster,tgz-only,1,1
metazoa,53,drosophila_mojavensis,dir,0,1
metazoa,53,drosophila_persimilis,dir,0,1
metazoa,53,drosophila_pseudoobscura,dir,0,1
metazoa,53,drosophila_sechellia,dir,0,1
metazoa,53,drosophila_simulans,dir,0,1
metazoa,53,drosophila_virilis,dir,0,1
metazoa,53,drosophila_willistoni,dir,0,1
metazoa,53,drosophila_yakuba,dir,0,1
metazoa,53,folsomia_candida,dir,0,1
metazoa,53,glossina_austeni,dir,0,1
metazoa,53,glossina_brevipalpis,dir,0,1
metazoa,53,glossina_fuscipes,dir,0,1
metazoa,53,glossina_morsitans,dir,0,1
metazoa,53,glossina_pallidipes,dir,0,1
metazoa,53,glossina_palpalis,dir,0,1
metazoa,53,haemaphysalis_longicornis_gca013339765v1,dir,0,1
metazoa,53,heliconius_melpomene,dir,0,1
metazoa,53,helobdella_robusta,dir,0,1
metazoa,53,hofstenia_miamia,dir,0,1
metazoa,53,hyalomma_asiaticum_gca013339685v1,dir,0,1
metazoa,53,hymenolepis_microstoma,dir,0,1
metazoa,53,ixodes_persulcatus_gca013358835v1,dir,0,1
metazoa,53,ixodes_scapularis,dir,0,1
metazoa,53,ixodes_scapularis_gca016920785v2,dir,0,1
metazoa,53,ixodes_scapularis_ise6,dir,0,1
metazoa,53,lepeophtheirus_salmonis,dir,0,1
metazoa,53,leptotrombidium_deliense,dir,0,1
metazoa,53,lingula_anatina,dir,0,1
metazoa,53,loa_loa,dir,0,1
metazoa,53,lottia_gigantea,dir,0,1
metazoa,53,lucilia_cuprina,dir,0,1
metazoa,53,lutzomyia_longipalpis,dir,0,1
metazoa,53,mayetiola_destructor,dir,0,1
metazoa,53,megaselia_scalaris,dir,0,1
metazoa,53,melitaea_cinxia,dir,0,1
metazoa,53,mnemiopsis_leidyi,dir,0,1
metazoa,53,musca_domestica,dir,0,1
metazoa,53,nasonia_vitripennis,dir,0,1
metazoa,53,necator_americanus,dir,0,1
metazoa,53,nematostella_vectensis,dir,0,1
metazoa,53,octopus_bimaculoides,dir,0,1
metazoa,53,onchocerca_volvulus,dir,0,1
metazoa,53,orchesella_cincta,dir,0,1
metazoa,53,pediculus_humanus,dir,0,1
metazoa,53,phlebotomus_papatasi,dir,0,1
metazoa,53,pristionchus_pacificus,dir,0,1
metazoa,53,rhipicephalus_microplus_gca013339725v1,dir,0,1
metazoa,53,rhipicephalus_sanguineus_gca013339695v1,dir,0,1
metazoa,53,rhodnius_prolixus,dir,0,1
metazoa,53,sarcoptes_scabiei,dir,0,1
metazoa,53,schistosoma_mansoni,dir,0,1
metazoa,53,solenopsis_invicta,dir,0,1
metazoa,53,stegodyphus_mimosarum,dir,0,1
metazoa,53,stomoxys_calcitrans,dir,0,1
metazoa,53,strigamia_maritima,dir,0,1
metazoa,53,strongylocentrotus_purpuratus,dir,0,1
metazoa,53,strongyloides_ratti,dir,0,1
metazoa,53,teleopsis_dalmanni,dir,0,1
metazoa,53,tetranychus_urticae,dir,0,1
metazoa,53,thelohanellus_kitauei,dir,0,1
metazoa,53,tigriopus_californicus_gca007210705,dir,0,1
metazoa,53,trialeurodes_vaporariorum_gca011764245,dir,0,1
metazoa,53,tribolium_castaneum,dir,0,1
metazoa,53,trichinella_spiralis,dir,0,1
metazoa,53,trichoplax_adhaerens,dir,0,1
metazoa,53,trichuris_muris,dir,0,1
metazoa,53,varroa_destructor_gca002443255,dir,0,1
metazoa,53,zootermopsis_nevadensis,dir,0,1
metazoa,54,actinia_equina_gca011057435,dir,0,1
metazoa,54,acyrthosiphon_pisum,dir,0,1
metazoa,54,adineta_vaga,dir,0,1
metazoa,54,aedes_aegypti_lvpagwg,dir,0,1
metazoa,54,aedes_albopictus,dir,0,1
metazoa,54,agrilus_planipennis_gca000699045v2,dir,0,1
metazoa,54,amphimedon_queenslandica,dir,0,1
metazoa,54,anneissia_japonica_gca011630105v1,dir,0,1
metazoa,54,anopheles_albimanus,dir,0,1
metazoa,54,anopheles_arabiensis,dir,0,1
metazoa,54,anopheles_atroparvus,dir,0,1
metazoa,54,anopheles_atroparvus_gca914969975,dir,0,1
metazoa,54,anopheles_christyi,dir,0,1
metazoa,54,anopheles_coluzzii,dir,0,1
metazoa,54,anopheles_coluzzii_ngousso,dir,0,1
metazoa,54,anopheles_culicifacies,dir,0,1
metazoa,54,anopheles_darlingi,dir,0,1
metazoa,54,anopheles_dirus,dir,0,1
metazoa,54,anopheles_epiroticus,dir,0,1
metazoa,54,anopheles_farauti,dir,0,1
metazoa,54,anopheles_funestus,dir,0,1
metazoa,54,anopheles_gambiae,dir,0,1
metazoa,54,anopheles_maculatus,dir,0,1
metazoa,54,anopheles_melas,dir,0,1
metazoa,54,anopheles_merus,dir,0,1
metazoa,54,anopheles_minimus,dir,0,1
metazoa,54,anopheles_quadriannulatus,dir,0,1
metazoa,54,anopheles_sinensis,dir,0,1
metazoa,54,anopheles_sinensis_china,dir,0,1
metazoa,54,anopheles_stephensi,dir,0,1
metazoa,54,anopheles_stephensi_indian,dir,0,1
metazoa,54,anoplophora_glabripennis,dir,0,1
metazoa,54,aphidius_gifuensis_gca014905175v1,dir,0,1
metazoa,54,apis_mellifera,dir,0,1
metazoa,54,aplysia_californica_gca000002075v2,dir,0,1
metazoa,54,ascaris_suum,dir,0,1
metazoa,54,athalia_rosae_gca000344095v2,dir,0,1
metazoa,54,atta_cephalotes,dir,0,1
metazoa,54,bactrocera_dorsalis_gca000789215v2,dir,0,1
metazoa,54,bactrocera_latifrons_gca001853355v1,dir,0,1
metazoa,54,bactrocera_tryoni_gca016617805v2,dir,0,1
metazoa,54,belgica_antarctica,dir,0,1
metazoa,54,bemisia_tabaci_asiaii5,dir,0,1
metazoa,54,bemisia_tabaci_ssa1nig,dir,0,1
metazoa,54,bemisia_tabaci_ssa1ug,dir,0,1
metazoa,54,bemisia_tabaci_ssa2nig,dir,0,1
metazoa,54,bemisia_tabaci_ssa3nig,dir,0,1
metazoa,54,bemisia_tabaci_sweetpotug,dir,0,1
metazoa,54,biomphalaria_glabrata,dir,0,1
metazoa,54,bombus_impatiens,dir,0,1
metazoa,54,bombus_terrestris,dir,0,1
metazoa,54,bombyx_mori,dir,0,1
metazoa,54,branchiostoma_lanceolatum,dir,0,1
metazoa,54,brugia_malayi,dir,0,1
metazoa,54,caenorhabditis_brenneri,dir,0,1
metazoa,54,caenorhabditis_briggsae,dir,0,1
metazoa,54,caenorhabditis_elegans,tgz-only,1,1
metazoa,54,caenorhabditis_japonica,dir,0,1
metazoa,54,caenorhabditis_remanei,dir,0,1
metazoa,54,capitella_teleta,dir,0,1
metazoa,54,centruroides_sculpturatus_gca000671375v2,dir,0,1
metazoa,54,ceratitis_capitata_gca000347755v4,dir,0,1
metazoa,54,cimex_lectularius,dir,0,1
metazoa,54,clytia_hemisphaerica_gca902728285,dir,0,1
metazoa,54,copidosoma_floridanum_gca000648655v2,dir,0,1
metazoa,54,cotesia_glomerata_gca020080835v1,dir,0,1
metazoa,54,crassostrea_gigas,dir,0,1
metazoa,54,crassostrea_virginica_gca002022765v4,dir,0,1
metazoa,54,culex_quinquefasciatus,dir,0,1
metazoa,54,culex_quinquefasciatus_gca015732765v1,dir,0,1
metazoa,54,culicoides_sonorensis,dir,0,1
metazoa,54,danaus_plexippus,dir,0,1
metazoa,54,daphnia_magna,dir,0,1
metazoa,54,daphnia_pulex,dir,0,1
metazoa,54,dendroctonus_ponderosae_gca000355655v1,dir,0,1
metazoa,54,dendronephthya_gigantea_gca004324835v1,dir,0,1
metazoa,54,dermacentor_silvarum_gca013339745v1,dir,0,1
metazoa,54,dermatophagoides_pteronyssinus_gca001901225v2,dir,0,1
metazoa,54,diabrotica_virgifera_gca003013835v2,dir,0,1
metazoa,54,dinothrombium_tinctorium,dir,0,1
metazoa,54,diuraphis_noxia_gca001186385v1,dir,0,1
metazoa,54,drosophila_ananassae,dir,0,1
metazoa,54,drosophila_erecta,dir,0,1
metazoa,54,drosophila_grimshawi,dir,0,1
metazoa,54,drosophila_melanogaster,tgz-only,1,1
metazoa,54,drosophila_mojavensis,dir,0,1
metazoa,54,drosophila_persimilis,dir,0,1
metazoa,54,drosophila_pseudoobscura,dir,0,1
metazoa,54,drosophila_sechellia,dir,0,1
metazoa,54,drosophila_simulans,dir,0,1
metazoa,54,drosophila_virilis,dir,0,1
metazoa,54,drosophila_willistoni,dir,0,1
metazoa,54,drosophila_yakuba,dir,0,1
metazoa,54,folsomia_candida,dir,0,1
metazoa,54,gigantopelta_aegis_gca016097555v1,dir,0,1
metazoa,54,glossina_austeni,dir,0,1
metazoa,54,glossina_brevipalpis,dir,0,1
metazoa,54,glossina_fuscipes,dir,0,1
metazoa,54,glossina_morsitans,dir,0,1
metazoa,54,glossina_pallidipes,dir,0,1
metazoa,54,glossina_palpalis,dir,0,1
metazoa,54,haemaphysalis_longicornis_gca013339765v1,dir,0,1
metazoa,54,heliconius_melpomene,dir,0,1
metazoa,54,helobdella_robusta,dir,0,1
metazoa,54,hermetia_illucens_gca905115235v1,dir,0,1
metazoa,54,hofstenia_miamia,dir,0,1
metazoa,54,hyalomma_asiaticum_gca013339685v1,dir,0,1
metazoa,54,hydra_vulgaris_gca000004095v1,dir,0,1
metazoa,54,hymenolepis_microstoma,dir,0,1
metazoa,54,ixodes_persulcatus_gca013358835v1,dir,0,1
metazoa,54,ixodes_scapularis,dir,0,1
metazoa,54,ixodes_scapularis_gca016920785v2,dir,0,1
metazoa,54,ixodes_scapularis_ise6,dir,0,1
metazoa,54,lepeophtheirus_salmonis,dir,0,1
metazoa,54,leptinotarsa_decemlineata_gca000500325v2,dir,0,1
metazoa,54,leptotrombidium_deliense,dir,0,1
metazoa,54,limulus_polyphemus_gca000517525v1,dir,0,1
metazoa,54,lingula_anatina,dir,0,1
metazoa,54,loa_loa,dir,0,1
metazoa,54,lottia_gigantea,dir,0,1
metazoa,54,lucilia_cuprina,dir,0,1
metazoa,54,lutzomyia_longipalpis,dir,0,1
metazoa,54,lytechinus_variegatus_gca018143015v1,dir,0,1
metazoa,54,mayetiola_destructor,dir,0,1
metazoa,54,megaselia_scalaris,dir,0,1
metazoa,54,melitaea_cinxia,dir,0,1
metazoa,54,metaseiulus_occidentalis_gca000255335v1,dir,0,1
metazoa,54,mnemiopsis_leidyi,dir,0,1
metazoa,54,monomorium_pharaonis_gca013373865v2,dir,0,1
metazoa,54,musca_domestica,dir,0,1
metazoa,54,nasonia_vitripennis,dir,0,1
metazoa,54,necator_americanus,dir,0,1
metazoa,54,nematostella_vectensis,dir,0,1
metazoa,54,octopus_bimaculoides,dir,0,1
metazoa,54,onchocerca_volvulus,dir,0,1
metazoa,54,onthophagus_taurus_gca000648695v2,dir,0,1
metazoa,54,ooceraea_biroi_gca003672135v1,dir,0,1
metazoa,54,orbicella_faveolata_gca002042975v1,dir,0,1
metazoa,54,orchesella_cincta,dir,0,1
metazoa,54,orussus_abietinus_gca000612105v2,dir,0,1
metazoa,54,parasteatoda_tepidariorum_gca000365465v3,dir,0,1
metazoa,54,pediculus_humanus,dir,0,1
metazoa,54,penaeus_monodon_gca015228065v1,dir,0,1
metazoa,54,phlebotomus_papatasi,dir,0,1
metazoa,54,phlebotomus_perniciosus_gca918844115,dir,0,1
metazoa,54,pocillopora_damicornis_gca003704095v1,dir,0,1
metazoa,54,pomacea_canaliculata_gca003073045v1,dir,0,1
metazoa,54,priapulus_caudatus_gca000485595v2,dir,0,1
metazoa,54,pristionchus_pacificus,dir,0,1
metazoa,54,rhagoletis_pomonella_gca013731165v1,dir,0,1
metazoa,54,rhipicephalus_microplus_gca013339725v1,dir,0,1
metazoa,54,rhipicephalus_sanguineus_gca013339695v1,dir,0,1
metazoa,54,rhodnius_prolixus,dir,0,1
metazoa,54,rhopalosiphum_maidis_gca003676215v3,dir,0,1
metazoa,54,saccoglossus_kowalevskii_gca000003605v1,dir,0,1
metazoa,54,sarcoptes_scabiei,dir,0,1
metazoa,54,schistosoma_mansoni,dir,0,1
metazoa,54,sipha_flava_gca003268045v1,dir,0,1
metazoa,54,solenopsis_invicta,dir,0,1
metazoa,54,stegodyphus_mimosarum,dir,0,1
metazoa,54,stomoxys_calcitrans,dir,0,1
metazoa,54,strigamia_maritima,dir,0,1
metazoa,54,strongylocentrotus_purpuratus,dir,0,1
metazoa,54,strongyloides_ratti,dir,0,1
metazoa,54,stylophora_pistillata_gca002571385v1,dir,0,1
metazoa,54,teleopsis_dalmanni,dir,0,1
metazoa,54,tetranychus_urticae,dir,0,1
metazoa,54,thelohanellus_kitauei,dir,0,1
metazoa,54,tigriopus_californicus_gca007210705,dir,0,1
metazoa,54,trialeurodes_vaporariorum_gca011764245,dir,0,1
metazoa,54,tribolium_castaneum,dir,0,1
metazoa,54,trichinella_spiralis,dir,0,1
metazoa,54,trichogramma_pretiosum_gca000599845v3,dir,0,1
metazoa,54,trichoplax_adhaerens,dir,0,1
metazoa,54,trichuris_muris,dir,0,1
metazoa,54,varroa_destructor_gca002443255,dir,0,1
metazoa,54,zootermopsis_nevadensis,dir,0,1
metazoa,55,acanthaster_planci_gca001949145v1,dir,0,1
metazoa,55,acropora_millepora_gca013753865v1,dir,0,1
metazoa,55,actinia_equina_gca011057435,dir,0,1
metazoa,55,actinia_tenebrosa_gca009602425v1,dir,0,1
metazoa,55,acyrthosiphon_pisum,dir,0,1
metazoa,55,adineta_vaga,dir,0,1
metazoa,55,aedes_aegypti_lvpagwg,dir,0,1
metazoa,55,aedes_albopictus,dir,0,1
metazoa,55,agrilus_planipennis_gca000699045v2,dir,0,1
metazoa,55,amphibalanus_amphitrite_gca019059575v1,dir,0,1
metazoa,55,amphimedon_queenslandica,dir,0,1
metazoa,55,anneissia_japonica_gca011630105v1,dir,0,1
metazoa,55,anopheles_albimanus,dir,0,1
metazoa,55,anopheles_arabiensis,dir,0,1
metazoa,55,anopheles_atroparvus,dir,0,1
metazoa,55,anopheles_atroparvus_gca914969975,dir,0,1
metazoa,55,anopheles_christyi,dir,0,1
metazoa,55,anopheles_coluzzii,dir,0,1
metazoa,55,anopheles_coluzzii_ngousso,dir,0,1
metazoa,55,anopheles_culicifacies,dir,0,1
metazoa,55,anopheles_darlingi,dir,0,1
metazoa,55,anopheles_dirus,dir,0,1
metazoa,55,anopheles_epiroticus,dir,0,1
metazoa,55,anopheles_farauti,dir,0,1
metazoa,55,anopheles_funestus,dir,0,1
metazoa,55,anopheles_gambiae,dir,0,1
metazoa,55,anopheles_maculatus,dir,0,1
metazoa,55,anopheles_melas,dir,0,1
metazoa,55,anopheles_merus,dir,0,1
metazoa,55,anopheles_minimus,dir,0,1
metazoa,55,anopheles_quadriannulatus,dir,0,1
metazoa,55,anopheles_sinensis,dir,0,1
metazoa,55,anopheles_sinensis_china,dir,0,1
metazoa,55,anopheles_stephensi,dir,0,1
metazoa,55,anopheles_stephensi_indian,dir,0,1
metazoa,55,anoplophora_glabripennis,dir,0,1
metazoa,55,aphidius_gifuensis_gca014905175v1,dir,0,1
metazoa,55,apis_mellifera,dir,0,1
metazoa,55,aplysia_californica_gca000002075v2,dir,0,1
metazoa,55,ascaris_suum,dir,0,1
metazoa,55,asterias_rubens_gca902459465v3,dir,0,1
metazoa,55,athalia_rosae_gca000344095v2,dir,0,1
metazoa,55,atta_cephalotes,dir,0,1
metazoa,55,bactrocera_dorsalis_gca000789215v2,dir,0,1
metazoa,55,bactrocera_latifrons_gca001853355v1,dir,0,1
metazoa,55,bactrocera_tryoni_gca016617805v2,dir,0,1
metazoa,55,belgica_antarctica,dir,0,1
metazoa,55,bemisia_tabaci_asiaii5,dir,0,1
metazoa,55,bemisia_tabaci_ssa1nig,dir,0,1
metazoa,55,bemisia_tabaci_ssa1ug,dir,0,1
metazoa,55,bemisia_tabaci_ssa2nig,dir,0,1
metazoa,55,bemisia_tabaci_ssa3nig,dir,0,1
metazoa,55,bemisia_tabaci_uganda1,dir,0,1
metazoa,55,biomphalaria_glabrata,dir,0,1
metazoa,55,bombus_impatiens,dir,0,1
metazoa,55,bombus_terrestris,dir,0,1
metazoa,55,bombyx_mori,dir,0,1
metazoa,55,branchiostoma_lanceolatum,dir,0,1
metazoa,55,brugia_malayi,dir,0,1
metazoa,55,caenorhabditis_brenneri,dir,0,1
metazoa,55,caenorhabditis_briggsae,dir,0,1
metazoa,55,caenorhabditis_elegans,tgz-only,1,1
metazoa,55,caenorhabditis_japonica,dir,0,1
metazoa,55,caenorhabditis_remanei,dir,0,1
metazoa,55,capitella_teleta,dir,0,1
metazoa,55,centruroides_sculpturatus_gca000671375v2,dir,0,1
metazoa,55,ceratitis_capitata_gca000347755v4,dir,0,1
metazoa,55,cimex_lectularius,dir,0,1
metazoa,55,clytia_hemisphaerica_gca902728285,dir,0,1
metazoa,55,copidosoma_floridanum_gca000648655v2,dir,0,1
metazoa,55,cotesia_glomerata_gca020080835v1,dir,0,1
metazoa,55,crassostrea_gigas,dir,0,1
metazoa,55,crassostrea_virginica_gca002022765v4,dir,0,1
metazoa,55,culex_quinquefasciatus,dir,0,1
metazoa,55,culex_quinquefasciatus_gca015732765v1,dir,0,1
metazoa,55,culicoides_sonorensis,dir,0,1
metazoa,55,danaus_plexippus,dir,0,1
metazoa,55,daphnia_magna,dir,0,1
metazoa,55,daphnia_magna_gca020631705v2,dir,0,1
metazoa,55,daphnia_pulex,dir,0,1
metazoa,55,dendroctonus_ponderosae_gca000355655v1,dir,0,1
metazoa,55,dendronephthya_gigantea_gca004324835v1,dir,0,1
metazoa,55,dermacentor_silvarum_gca013339745v1,dir,0,1
metazoa,55,dermatophagoides_pteronyssinus_gca001901225v2,dir,0,1
metazoa,55,diabrotica_virgifera_gca003013835v2,dir,0,1
metazoa,55,dimorphilus_gyrociliatus_gca904063045v1,dir,0,1
metazoa,55,dinothrombium_tinctorium,dir,0,1
metazoa,55,diuraphis_noxia_gca001186385v1,dir,0,1
metazoa,55,drosophila_ananassae,dir,0,1
metazoa,55,drosophila_erecta,dir,0,1
metazoa,55,drosophila_grimshawi,dir,0,1
metazoa,55,drosophila_melanogaster,tgz-only,1,1
metazoa,55,drosophila_mojavensis,dir,0,1
metazoa,55,drosophila_persimilis,dir,0,1
metazoa,55,drosophila_pseudoobscura,dir,0,1
metazoa,55,drosophila_sechellia,dir,0,1
metazoa,55,drosophila_simulans,dir,0,1
metazoa,55,drosophila_virilis,dir,0,1
metazoa,55,drosophila_willistoni,dir,0,1
metazoa,55,drosophila_yakuba,dir,0,1
metazoa,55,eurytemora_affinis_gca000591075v2,dir,0,1
metazoa,55,exaiptasia_diaphana_gca001417965v1,dir,0,1
metazoa,55,folsomia_candida,dir,0,1
metazoa,55,gigantopelta_aegis_gca016097555v1,dir,0,1
metazoa,55,glossina_austeni,dir,0,1
metazoa,55,glossina_brevipalpis,dir,0,1
metazoa,55,glossina_fuscipes,dir,0,1
metazoa,55,glossina_morsitans,dir,0,1
metazoa,55,glossina_pallidipes,dir,0,1
metazoa,55,glossina_palpalis,dir,0,1
metazoa,55,haemaphysalis_longicornis_gca013339765v1,dir,0,1
metazoa,55,heliconius_melpomene,dir,0,1
metazoa,55,helobdella_robusta,dir,0,1
metazoa,55,hermetia_illucens_gca905115235v1,dir,0,1
metazoa,55,hofstenia_miamia,dir,0,1
metazoa,55,homarus_americanus_gca018991925v1,dir,0,1
metazoa,55,hyalella_azteca_gca000764305v2,dir,0,1
metazoa,55,hyalomma_asiaticum_gca013339685v1,dir,0,1
metazoa,55,hydra_vulgaris_gca000004095v1,dir,0,1
metazoa,55,hymenolepis_microstoma,dir,0,1
metazoa,55,hypsibius_exemplaris_gca002082055v1,dir,0,1
metazoa,55,ixodes_persulcatus_gca013358835v1,dir,0,1
metazoa,55,ixodes_scapularis,dir,0,1
metazoa,55,ixodes_scapularis_gca016920785v2,dir,0,1
metazoa,55,ixodes_scapularis_ise6,dir,0,1
metazoa,55,lepeophtheirus_salmonis,dir,0,1
metazoa,55,leptinotarsa_decemlineata_gca000500325v2,dir,0,1
metazoa,55,leptotrombidium_deliense,dir,0,1
metazoa,55,limulus_polyphemus_gca000517525v1,dir,0,1
metazoa,55,lingula_anatina,dir,0,1
metazoa,55,lingula_anatina_gca001039355v2,dir,0,1
metazoa,55,loa_loa,dir,0,1
metazoa,55,lottia_gigantea,dir,0,1
metazoa,55,lucilia_cuprina,dir,0,1
metazoa,55,lutzomyia_longipalpis,dir,0,1
metazoa,55,lytechinus_variegatus_gca018143015v1,dir,0,1
metazoa,55,mayetiola_destructor,dir,0,1
metazoa,55,megaselia_scalaris,dir,0,1
metazoa,55,melitaea_cinxia,dir,0,1
metazoa,55,mercenaria_mercenaria_gca014805675v2,dir,0,1
metazoa,55,metaseiulus_occidentalis_gca000255335v1,dir,0,1
metazoa,55,mizuhopecten_yessoensis_gca002113885v2,dir,0,1
metazoa,55,mnemiopsis_leidyi,dir,0,1
metazoa,55,monomorium_pharaonis_gca013373865v2,dir,0,1
metazoa,55,musca_domestica,dir,0,1
metazoa,55,nasonia_vitripennis,dir,0,1
metazoa,55,necator_americanus,dir,0,1
metazoa,55,nematostella_vectensis,dir,0,1
metazoa,55,octopus_bimaculoides,dir,0,1
metazoa,55,octopus_bimaculoides_gca001194135v1,dir,0,1
metazoa,55,octopus_sinensis_gca006345805v1,dir,0,1
metazoa,55,onchocerca_volvulus,dir,0,1
metazoa,55,onthophagus_taurus_gca000648695v2,dir,0,1
metazoa,55,ooceraea_biroi_gca003672135v1,dir,0,1
metazoa,55,orbicella_faveolata_gca002042975v1,dir,0,1
metazoa,55,orchesella_cincta,dir,0,1
metazoa,55,orussus_abietinus_gca000612105v2,dir,0,1
metazoa,55,owenia_fusiformis_gca903813345v1,dir,0,1
metazoa,55,parasteatoda_tepidariorum_gca000365465v3,dir,0,1
metazoa,55,patiria_miniata_gca015706575v1,dir,0,1
metazoa,55,pediculus_humanus,dir,0,1
metazoa,55,penaeus_japonicus_gca017312705v1,dir,0,1
metazoa,55,penaeus_monodon_gca015228065v1,dir,0,1
metazoa,55,penaeus_vannamei_gca003789085v1,dir,0,1
metazoa,55,phlebotomus_papatasi,dir,0,1
metazoa,55,phlebotomus_perniciosus_gca918844115,dir,0,1
metazoa,55,pocillopora_damicornis_gca003704095v1,dir,0,1
metazoa,55,pollicipes_pollicipes_gca011947565v2,dir,0,1
metazoa,55,pomacea_canaliculata_gca003073045v1,dir,0,1
metazoa,55,portunus_trituberculatus_gca017591435v1,dir,0,1
metazoa,55,priapulus_caudatus_gca000485595v2,dir,0,1
metazoa,55,pristionchus_pacificus,dir,0,1
metazoa,55,procambarus_clarkii_gca020424385v2,dir,0,1
metazoa,55,rhagoletis_pomonella_gca013731165v1,dir,0,1
